Title,Released,Season,Episode,imdbRating,imdbID,Show,Downloaded?
Book of the Damned,2015-04-15,10,18,8.8,tt4489472,Supernatural,Y
The Werther Project,2015-04-22,10,19,8.6,tt4489474,Supernatural,Y
Angel Heart,2015-04-29,10,20,8.2,tt4489476,Supernatural,Y
Dark Dynasty,2015-05-06,10,21,7.3,tt4489482,Supernatural,Y
The Prisoner,2015-05-13,10,22,9.1,tt4489484,Supernatural,Y
Brother's Keeper,2015-05-20,10,23,9.1,tt4489486,Supernatural,Y
"Out of the Darkness, Into the Fire",2015-10-07,11,1,8.6,tt4346788,Supernatural,Y
Form and Void,2015-10-14,11,2,8.7,tt4857906,Supernatural,Y
The Bad Seed,2015-10-21,11,3,8.2,tt4857918,Supernatural,Y
Baby,2015-10-28,11,4,9.6,tt4995876,Supernatural,Y
Thin Lizzie,2015-11-04,11,5,8.5,tt5056820,Supernatural,Y
Our Little World,2015-11-11,11,6,8.8,tt5056822,Supernatural,Y
Plush,2015-11-18,11,7,8.3,tt5056828,Supernatural,Y
Just My Imagination,2015-12-02,11,8,9,tt5056832,Supernatural,Y
"O Brother, Where Art Thou?",2015-12-09,11,9,9.5,tt5056836,Supernatural,Y
The Devil in the Details,2016-01-20,11,10,9.1,tt5087242,Supernatural,Y
Into the Mystic,2016-01-27,11,11,8.6,tt5239780,Supernatural,Y
Don't You Forget About Me,2016-02-03,11,12,8.4,tt5265450,Supernatural,Y
Love Hurts,2016-02-10,11,13,8.2,tt5352054,Supernatural,Y
The Vessel,2016-02-17,11,14,8.8,tt5390282,Supernatural,Y
Beyond the Mat,2016-02-24,11,15,7.9,tt5432122,Supernatural,Y
Safe House,2016-03-23,11,16,9,tt5432150,Supernatural,Y
Red Meat,2016-03-30,11,17,8.5,tt5432156,Supernatural,Y
Hell's Angel,2016-04-06,11,18,8.8,tt5539106,Supernatural,Y
The Chitters,2016-04-27,11,19,7.8,tt5538526,Supernatural,Y
Don't Call Me Shurley,2016-05-04,11,20,9.5,tt5547512,Supernatural,Y
All in the Family,2016-05-11,11,21,8.8,tt5547522,Supernatural,Y
We Happy Few,2016-05-18,11,22,8.8,tt5547530,Supernatural,Y
Alpha and Omega,2016-05-25,11,23,8.5,tt5547538,Supernatural,Y
Keep Calm and Carry On,2016-10-13,12,1,8.4,tt5540416,Supernatural,Y
Mamma Mia,2016-10-20,12,2,8.2,tt5669110,Supernatural,Y
The Foundry,2016-10-27,12,3,8,tt5669112,Supernatural,Y
American Nightmare,2016-11-03,12,4,8.4,tt5669114,Supernatural,Y
The One You've Been Waiting For,2016-11-10,12,5,7.7,tt5669118,Supernatural,Y
Celebrating the Life of Asa Fox,2016-11-17,12,6,8.5,tt5669116,Supernatural,Y
Rock Never Dies,2016-12-01,12,7,7.5,tt5669120,Supernatural,Y
LOTUS,2016-12-08,12,8,8,tt5669122,Supernatural,Y
First Blood,2017-01-26,12,9,8.2,tt5669126,Supernatural,Y
Lily Sunder Has Some Regrets,2017-02-02,12,10,8.2,tt5669124,Supernatural,Y
Regarding Dean,2017-02-09,12,11,9,tt5669128,Supernatural,Y
Stuck in the Middle (With You),2017-02-16,12,12,9,tt5669130,Supernatural,Y
Family Feud,2017-02-23,12,13,7.7,tt5669132,Supernatural,Y
The Raid,2017-03-02,12,14,8.5,tt5669134,Supernatural,Y
Somewhere Between Heaven and Hell,2017-03-09,12,15,8.2,tt5669138,Supernatural,Y
Ladies Drink Free,2017-03-30,12,16,8.1,tt5669136,Supernatural,Y
The British Invasion,2017-04-06,12,17,8.2,tt5669140,Supernatural,Y
The Memory Remains,2017-04-13,12,18,8,tt5669142,Supernatural,Y
The Future,2017-04-27,12,19,8.6,tt5669144,Supernatural,Y
Twigs & Twine & Tasha Banes,2017-05-04,12,20,8.3,tt5669146,Supernatural,Y
There's Something About Mary,2017-05-11,12,21,6.9,tt5669148,Supernatural,Y
Who We Are,2017-05-18,12,22,9,tt5669150,Supernatural,Y
All Along the Watchtower,2017-05-18,12,23,8.9,tt5669152,Supernatural,Y
Lost and Found,2017-10-12,13,1,9,tt6403432,Supernatural,Y
The Rising Son,2017-10-19,13,2,8.6,tt6746126,Supernatural,Y
Patience,2017-10-26,13,3,8.2,tt6746128,Supernatural,Y
The Big Empty,2017-11-02,13,4,8.6,tt6746132,Supernatural,Y
Advanced Thanatology,2017-11-09,13,5,8.8,tt6746134,Supernatural,Y
Tombstone,2017-11-16,13,6,8.3,tt6746140,Supernatural,Y
War of the Worlds,2017-11-23,13,7,8.4,tt6746146,Supernatural,Y
The Scorpion and the Frog,2017-11-30,13,8,8.4,tt6746148,Supernatural,Y
The Bad Place,2017-12-07,13,9,8.9,tt6746160,Supernatural,Y
Wayward Sisters,2018-01-18,13,10,8.3,tt6746156,Supernatural,Y
Breakdown,2018-01-25,13,11,8.4,tt6746164,Supernatural,Y
Various & Sundry Villains,2018-02-01,13,12,8.2,tt6746170,Supernatural,Y
Devil's Bargain,2018-02-08,13,13,8.3,tt6746168,Supernatural,Y
Good Intentions,2018-03-01,13,14,8.9,tt6746174,Supernatural,Y
A Most Holy Man,2018-03-08,13,15,8.2,tt6746182,Supernatural,Y
ScoobyNatural,2018-03-29,13,16,9.6,tt6746190,Supernatural,Y
The Thing,2018-04-05,13,17,8.7,tt6746194,Supernatural,Y
Bring 'em Back Alive,2018-04-12,13,18,8.6,tt6746200,Supernatural,Y
Funeralia,2018-04-19,13,19,8.2,tt6746208,Supernatural,Y
Unfinished Business,2018-04-26,13,20,8.2,tt6746210,Supernatural,Y
Beat the Devil,2018-05-03,13,21,8.9,tt6746216,Supernatural,Y
Exodus,2018-05-10,13,22,8.3,tt6746226,Supernatural,Y
Let the Good Times Roll,2018-05-17,13,23,8.9,tt6746224,Supernatural,Y
Stranger in a Strange Land,2018-10-11,14,1,8.1,tt8226756,Supernatural,Y
Gods and Monsters,2018-10-18,14,2,8,tt8408494,Supernatural,Y
The Scar,2018-10-25,14,3,7.9,tt8408498,Supernatural,Y
Mint Condition,2018-11-01,14,4,8.8,tt8408504,Supernatural,Y
Nightmare Logic,2018-11-08,14,5,8.1,tt8408508,Supernatural,Y
Optimism,2018-11-15,14,6,8.1,tt8408506,Supernatural,Y
Unhuman Nature,2018-11-29,14,7,8.2,tt8408502,Supernatural,Y
Byzantium,2018-12-06,14,8,8.5,tt8408500,Supernatural,Y
The Spear,2018-12-13,14,9,8.2,tt8408512,Supernatural,Y
Nihilism,2019-01-17,14,10,8.7,tt8408510,Supernatural,Y
Damaged Goods,2019-01-24,14,11,8.2,tt8962434,Supernatural,Y
