Title,Released,imdbRating,imdbID,Downloaded?
Goosebumps 2: Haunted Halloween,2018-10-08,5.6,tt5664636,Y
Lyrro - Ut & invandrarna,2018-10-19,4.5,tt7485602,Y
The Grinch,2018-10-22,6.3,tt2709692,Y
Bohemian Rhapsody,2018-10-23,8,tt1727824,Y
Ralph Breaks the Internet,2018-11-05,7,tt5848272,Y
Bird Box,2018-11-12,6.6,tt2737304,N
Creed II,2018-11-14,7.1,tt6343314,Y
The Christmas Chronicles,2018-11-22,7,tt2990140,N
Mortal Engines,2018-11-27,6.1,tt1571234,Y
Mary Poppins Returns,2018-11-29,6.7,tt5028340,Y
Spider-Man: Into the Spider-Verse,2018-12-01,8.4,tt4633694,Y
Asterix: The Secret of the Magic Potion,2018-12-05,6.7,tt8001346,Y
Vice,2018-12-11,7.2,tt6266538,Y
Aquaman,2018-12-21,6.9,tt1477834,Y
Ternet ninja,2018-12-25,7.2,tt7367960,
Black Mirror: Bandersnatch,2018-12-28,7.2,tt9495224,N
We Were Hardly More Than Children,2019-01-01,,tt12257260,L
How to Train Your Dragon: The Hidden World,2019-01-03,7.5,tt2386490,Y
What Men Want,2019-02-08,5.3,tt7634968,Y
Captain Marvel,2019-03-08,6.9,tt4154664,Y
Us,2019-03-08,6.8,tt6857112,Y
Bed,2019-03-13,4.9,tt8780094,YT
Shazam!,2019-03-15,7,tt0448115,Y
Pet Sematary,2019-03-16,5.7,tt0837563,Y
Avengers: Endgame,2019-04-26,8.4,tt4154796,Y
Timer,2019-04-26,6.5,tt1179794,Y
You Don't Nomi,2019-04-27,6.8,tt10011412,Y
Pokémon: Detective Pikachu,2019-05-03,6.6,tt5884052,Y
Aladdin,2019-05-08,6.9,tt6139732,Y
John Wick: Chapter 3 - Parabellum,2019-05-09,7.4,tt6146586,N
Godzilla: King of the Monsters,2019-05-13,6,tt3741700,Y
The Dead Don't Die,2019-05-14,5.5,tt8695030,N
Promare: Puromea,2019-05-15,7.1,tt9116358,Y
The Lighthouse,2019-05-19,7.5,tt7984734,Y
Parasite,2019-05-21,8.6,tt6751668,Y
Once Upon a Time... In Hollywood,2019-05-21,7.6,tt7131622,N
Promare: Lio-hen,2019-05-24,6.7,tt11803654,Y
Promare: Galo-hen,2019-05-24,6.6,tt11803614,Y
Primos,2019-05-29,6.3,tt10622790,Y
X-Men: Dark Phoenix,2019-06-04,5.7,tt6565702,Y
Toy Story 4,2019-06-11,7.7,tt1979376,Y
Spider-Man: Far from Home,2019-07-02,7.5,tt6320628,Y
Midsommar ,2019-07-03,7.1,tt8772262,N
Pokémon: Mewtwo Strikes Back - Evolution,2019-07-04,5.7,tt8856470,N
The Lion King,2019-07-09,6.8,tt6105098,Y
The Angry Birds Movie 2,2019-08-02,6.4,tt6095472,Y
Byeonshin,2019-08-21,5.8,tt10800758,Y
Marriage Story,2019-08-29,7.9,tt7653254,N
Joker,2019-08-31,8.4,tt7286456,N
The Platform,2019-09-06,7,tt8228288,N
It Chapter Two,2019-09-06,6.5,tt7349950,N
Knives Out,2019-09-07,7.9,tt8946378,Y
Abominable,2019-09-07,7,tt6324278,Y
Curious George: Royal Monkey,2019-09-10,5.3,tt10510166,Y
Quick,2019-09-20,6.8,tt9211804,Y
Rambo: Last Blood,2019-09-20,6.1,tt1206885,Y
A Shaun the Sheep Movie: Farmageddon,2019-09-22,6.8,tt6193408,Y
The Irishman,2019-09-27,7.9,tt1302006,N
El Camino: A Breaking Bad Movie,2019-10-11,7.3,tt9243946,N
Zombieland: Double Tap,2019-10-18,6.7,tt1560220,Y
Terminator: Dark Fate,2019-10-23,6.2,tt6450804,Y
Frozen II,2019-11-07,6.8,tt4520988,Y
Klaus,2019-11-08,8.2,tt4729430,N
The Gentlemen,2019-12-03,7.8,tt8367814,Y
How to Train Your Dragon: Homecoming,2019-12-03,7.3,tt11112140,Y
1917,2019-12-04,8.3,tt8579674,Y
Spies in Disguise,2019-12-04,6.8,tt5814534,Y
Little Women,2019-12-07,7.8,tt3281548,Y
Jumanji: The Next Level,2019-12-13,6.6,tt7975244,Y
Cats,2019-12-16,2.8,tt5697572,Y
Star Wars: Episode IX - The Rise of Skywalker,2019-12-20,6.6,tt2527338,Y
Bad Boys for Life,2020-01-17,6.6,tt1502397,Y
Promising Young Woman,2020-01-25,7.5,tt9620292,Y
Sonic the Hedgehog,2020-01-25,6.5,tt3794354,N
Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,2020-01-25,6.1,tt7713068,Y
Palm Springs,2020-01-26,7.4,tt9484998,Y
Onward,2020-02-21,7.4,tt7146812,Y
I've Been Afraid,2020-02-25,6.3,tt12252384,L
Mulan,2020-03-09,5.7,tt4566758,Y
The Hunt,2020-03-11,6.5,tt8244784,Y
Trolls World Tour,2020-04-10,6.1,tt6587640,Y
Hamilton,2020-07-03,8.5,tt8503618,Y
Ba bai,2020-08-21,6.8,tt7294150,Y
The New Mutants,2020-08-28,5.3,tt4682266,Y
"Curious George: Go West, Go Wild",2020-09-08,5.8,tt13071908,Y
MLK/FBI,2020-09-15,6.9,tt12801356,Y
The Trial of the Chicago 7,2020-09-25,7.8,tt1070874,N
Strummer,2020-09-25,3.9,tt10345102,YT
American Pie Presents: Girls' Rules,2020-10-06,3.8,tt11771594,Y
Psycho Goreman,2020-10-07,6.3,tt11252440,Y
World of Tomorrow Episode Three: The Absent Destinations of David Prime,2020-10-09,8.7,tt12837488,
Soul,2020-10-11,8.1,tt2948372,Y
Rebecca,2020-10-16,6,tt2235695,Y
Borat Subsequent Moviefilm,2020-10-23,6.7,tt13143964,Y
The Croods: A New Age,2020-11-25,7,tt2850386,Y
Superman: Red Son,2020-11-25,6.4,tt10985510,Y
The Christmas Chronicles: Part Two,2020-11-25,6,tt11057644,N
Wonder Woman 1984,2020-12-16,5.4,tt7126948,Y
Pokémon the Movie: Secrets of the Jungle,2020-12-25,7.5,tt11819890,N
Se upp för Jönssonligan,2020-12-25,3.9,tt8880922,Y
Wish Dragon,2021-01-15,7.2,tt5562070,N
2025: The World Enslaved by a Virus,2021-01-15,1.2,tt13788842,Y
Romeo & Juliet,2021-01-30,7.8,tt13366258,Y
Prisoners of the Ghostland,2021-01-31,4.4,tt6372694,Y
Raya and the Last Dragon,2021-03-05,7.4,tt5109280,Y
Zack Snyder's Justice League,2021-03-18,8.1,tt12361974,Y
Godzilla vs. Kong,2021-03-24,6.4,tt5034838,Y
Wrath of Man,2021-04-22,7.1,tt11083552,Y
Buck Breaking,2021-04-30,3,tt14266534,Y
Cruella,2021-05-18,7.4,tt3228774,Y
F9,2021-05-19,5.2,tt5433138,Y
Spirit Untamed,2021-06-04,5.4,tt11084896,Y
Luca,2021-06-13,7.5,tt12801262,Y
The Boss Baby: Family Business,2021-07-02,5.9,tt6932874,Y
Space Jam: A New Legacy,2021-07-12,4.4,tt3554046,Y
Lamb,2021-07-13,6.6,tt9812474,Y
Trollhunters: Rise of the Titans,2021-07-21,6.8,tt12851396,Y
The Suicide Squad,2021-07-30,7.3,tt6334354,Y
Ternet Ninja 2,2021-08-19,7.4,tt13387604,
He's All That,2021-08-25,4.3,tt4590256,Y
Cinderella,2021-08-30,4.2,tt10155932,Y
Dune,2021-09-03,8.7,tt1160419,Y
Halloween Kills,2021-09-08,5.7,tt10665338,Y
Malignant,2021-09-10,6.3,tt3811906,Y
Venom: Let There Be Carnage,2021-09-14,6,tt7097896,Y
No Time to Die,2021-09-28,7.7,tt2382320,Y
God's Not Dead: We the People,2021-10-04,4.5,tt14578032,Y
Drowning in Potential,2021-12-03,8.2,tt16297126,YT
Harry Potter 20th Anniversary: Return to Hogwarts,2022-01-01,8.2,tt16116174,Y
Dracula: The Original Living Vampire,2022-01-28,2.1,tt17042714,Y
